thread_id,message_count,unique_senders,first_message_time,last_message_time,thread_duration_minutes,avg_response_time,virality_direct,normalized_message_count,normalized_response_time,normalized_participants,virality_normalized,virality_direct_normalized,virality_combined,topic,category,subcategory,category_full
881,1,1,2025-01-12 20:32:51,2025-01-12 20:32:51,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Advice on Electrical Shock Safety""",Health & Wellness,Preventive Care & Safety,Health & Wellness - Preventive Care & Safety
170,1,1,2024-09-19 12:55:01,2024-09-19 12:55:01,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Unavailable Information,Group Communication,Announcements & Updates,Group Communication - Announcements & Updates
202,1,1,2024-09-24 14:39:43,2024-09-24 14:39:43,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Borrowing Baby Clothes""",Products & Shopping,Clothing & Accessories,Products & Shopping - Clothing & Accessories
886,1,1,2025-01-14 04:28:57,2025-01-14 04:28:57,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Cough remedies for toddlers""",Health & Wellness,Illness & Symptoms,Health & Wellness - Illness & Symptoms
887,1,1,2025-01-14 07:49:39,2025-01-14 07:49:39,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendations for Baby Cold Remedies""",Health & Wellness,Illness & Symptoms,Health & Wellness - Illness & Symptoms
186,1,1,2024-09-22 12:50:54,2024-09-22 12:50:54,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,No specific topic,Uncategorized,Other Topics,Uncategorized - Other Topics
861,1,1,2025-01-10 14:30:07,2025-01-10 14:30:07,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Diet and Healthy Snack Options""",Uncategorized,Other Topics,Uncategorized - Other Topics
211,1,1,2024-09-25 17:51:28,2024-09-25 17:51:28,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Improving Boston's Park Safety""",Health & Wellness,Preventive Care & Safety,Health & Wellness - Preventive Care & Safety
927,1,1,2025-01-18 17:24:03,2025-01-18 17:24:03,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Lost AirPods on Fulton""",Uncategorized,Other Topics,Uncategorized - Other Topics
178,1,1,2024-09-20 19:40:35,2024-09-20 19:40:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Group Invitation Gratitude,Uncategorized,Other Topics,Uncategorized - Other Topics
167,1,1,2024-09-18 20:42:53,2024-09-18 20:42:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Unspecified Topic Increase,Uncategorized,Other Topics,Uncategorized - Other Topics
925,1,1,2025-01-18 08:05:59,2025-01-18 08:05:59,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Using BabyQuip for travel""",Travel & Transportation,Travel Planning & Tips,Travel & Transportation - Travel Planning & Tips
208,1,1,2024-09-25 12:40:18,2024-09-25 12:40:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Borrowing Halloween Adult Costumes""",Marketplace & Exchange,Borrowing & Lending,Marketplace & Exchange - Borrowing & Lending
865,1,1,2025-01-10 21:17:18,2025-01-10 21:17:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,No specific topic discussed,Uncategorized,Other Topics,Uncategorized - Other Topics
866,1,1,2025-01-10 23:50:05,2025-01-10 23:50:05,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Infant's face-down sleeping concerns""",Parenting Challenges & Support,Sleep & Bedtime,Parenting Challenges & Support - Sleep & Bedtime
867,1,1,2025-01-11 07:37:52,2025-01-11 07:37:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,24 Hour Pediatrician Nurse Line,Health & Wellness,Medical Care & Providers,Health & Wellness - Medical Care & Providers
207,1,1,2024-09-25 12:02:25,2024-09-25 12:02:25,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"Unclear, insufficient information",Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
923,1,1,2025-01-17 19:51:18,2025-01-17 19:51:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""BabyQuip service and crib rental""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
205,1,1,2024-09-25 07:05:11,2024-09-25 07:05:11,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""After-school program suggestions""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
922,1,1,2025-01-17 19:11:53,2025-01-17 19:11:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Carpenter Recommendations for Crown Molding""",Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
169,1,1,2024-09-19 08:03:40,2024-09-19 08:03:40,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"Unclear, context needed",Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
203,1,1,2024-09-24 15:33:51,2024-09-24 15:33:51,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Otto's Belongings or Items,Uncategorized,Other Topics,Uncategorized - Other Topics
901,1,1,2025-01-15 14:03:29,2025-01-15 14:03:29,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Contract work payment and taxation""",Home & Family Management,Work-Life Balance,Home & Family Management - Work-Life Balance
984,1,1,2025-01-30 21:56:10,2025-01-30 21:56:10,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Pest control recommendations""",Parenting Challenges & Support,Parenting Support & Advice,Parenting Challenges & Support - Parenting Support & Advice
955,1,1,2025-01-25 12:31:18,2025-01-25 12:31:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Expedited Passport Renewal Process""",Activities & Recreation,Sports & Physical Activities,Activities & Recreation - Sports & Physical Activities
1080,1,1,2025-02-23 21:56:59,2025-02-23 21:56:59,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Sharing Nextdoor Post Information""",Group Communication,Announcements & Updates,Group Communication - Announcements & Updates
48,1,1,2024-08-29 11:47:15,2024-08-29 11:47:15,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
1075,1,1,2025-02-22 13:49:21,2025-02-22 13:49:21,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Borrowing/Renting Folding Chairs""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
47,1,1,2024-08-29 10:38:42,2024-08-29 10:38:42,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Catherine and Eleanor's library visit""",Travel & Transportation,Day Trips & Outings,Travel & Transportation - Day Trips & Outings
46,1,1,2024-08-29 09:53:42,2024-08-29 09:53:42,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Seeking Teen Party Decoration Assistance""",Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
1078,1,1,2025-02-23 15:53:28,2025-02-23 15:53:28,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendation for Cleaning Service""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
1079,1,1,2025-02-23 17:55:25,2025-02-23 17:55:25,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Buying Used Snowboard/Skis and Boots""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
45,1,1,2024-08-29 09:13:49,2024-08-29 09:13:49,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
1049,1,1,2025-02-15 14:19:18,2025-02-15 14:19:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Full time vs part time discussion""",Activities & Recreation,Arts & Music,Activities & Recreation - Arts & Music
1082,1,1,2025-02-24 10:33:53,2025-02-24 10:33:53,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Community fridge in Charlestown""",Local Community,Neighborhood Information,Local Community - Neighborhood Information
1083,1,1,2025-02-24 14:26:32,2025-02-24 14:26:32,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information provided,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
43,1,1,2024-08-28 10:50:54,2024-08-28 10:50:54,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Renting Baby Equipment Advice""",Products & Shopping,Baby Gear & Equipment,Products & Shopping - Baby Gear & Equipment
1085,1,1,2025-02-24 18:47:08,2025-02-24 18:47:08,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Experience with POTA preschool""",Child Care & Education,Daycare & Preschools,Child Care & Education - Daycare & Preschools
1087,1,1,2025-02-25 08:31:28,2025-02-25 08:31:28,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Potential Car Towing Alert""",Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
40,1,1,2024-08-27 20:06:36,2024-08-27 20:06:36,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Upcoming Team Rosters Release""",Uncategorized,Other Topics,Uncategorized - Other Topics
1073,1,1,2025-02-21 19:29:05,2025-02-21 19:29:05,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Baby sleep training consultation""",Parenting Challenges & Support,Sleep & Bedtime,Parenting Challenges & Support - Sleep & Bedtime
1072,1,1,2025-02-21 11:48:15,2025-02-21 11:48:15,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Family Vacation Rental Recommendations""",Parenting Challenges & Support,Family Dynamics,Parenting Challenges & Support - Family Dynamics
50,1,1,2024-08-29 17:16:25,2024-08-29 17:16:25,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Recommendation for Kids' Hairdresser""",Products & Shopping,Clothing & Accessories,Products & Shopping - Clothing & Accessories
1069,1,1,2025-02-20 19:06:52,2025-02-20 19:06:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Auto Body Shop Recommendations""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
54,1,1,2024-08-30 12:41:28,2024-08-30 12:41:28,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Arranging Child Pick Up""",Uncategorized,Other Topics,Uncategorized - Other Topics
55,1,1,2024-08-30 13:29:50,2024-08-30 13:29:50,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient Information,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
1066,1,1,2025-02-20 09:34:13,2025-02-20 09:34:13,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Arranging Meeting Attendance""",Activities & Recreation,Sports & Physical Activities,Activities & Recreation - Sports & Physical Activities
1065,1,1,2025-02-20 08:33:40,2025-02-20 08:33:40,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Volunteer for New Moms Meeting""",Uncategorized,Other Topics,Uncategorized - Other Topics
1064,1,1,2025-02-18 21:27:29,2025-02-18 21:27:29,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Free COVID tests availability""",Marketplace & Exchange,Secondhand & Donations,Marketplace & Exchange - Secondhand & Donations
1063,1,1,2025-02-18 20:05:43,2025-02-18 20:05:43,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Ordering Free Covid Tests""",Marketplace & Exchange,Secondhand & Donations,Marketplace & Exchange - Secondhand & Donations
56,1,1,2024-08-31 14:42:35,2024-08-31 14:42:35,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Get Transfer"" Service Reviews",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
57,1,1,2024-08-31 17:05:58,2024-08-31 17:05:58,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Pro Bono Real Estate Legal Assistance""",Local Community,Community Support Networks,Local Community - Community Support Networks
1060,1,1,2025-02-18 08:55:08,2025-02-18 08:55:08,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Offering Used Furniture,Products & Shopping,Home & Furniture,Products & Shopping - Home & Furniture
1058,1,1,2025-02-17 20:00:52,2025-02-17 20:00:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Infant Swimming Lessons Recommendations""",Activities & Recreation,Classes & Programs,Activities & Recreation - Classes & Programs
59,1,1,2024-09-01 08:57:07,2024-09-01 08:57:07,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""NEAA's Sock Distribution""",Uncategorized,Other Topics,Uncategorized - Other Topics
64,1,1,2024-09-02 08:54:32,2024-09-02 08:54:32,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Removing Coffee Stains from Rug""",Uncategorized,Other Topics,Uncategorized - Other Topics
1055,1,1,2025-02-17 13:40:12,2025-02-17 13:40:12,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Kid Activities: Candle Pin Bowling""",Uncategorized,Other Topics,Uncategorized - Other Topics
1089,1,1,2025-02-25 16:02:44,2025-02-25 16:02:44,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Airlines' Restrictions on Items""",Uncategorized,Other Topics,Uncategorized - Other Topics
1091,1,1,2025-02-25 21:10:10,2025-02-25 21:10:10,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Aman Patel Doctor Recommendation""",Health & Wellness,Medical Care & Providers,Health & Wellness - Medical Care & Providers
1094,1,1,2025-02-26 18:58:59,2025-02-26 18:58:59,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Location Inquiry,Group Communication,Questions & Information Requests,Group Communication - Questions & Information Requests
1114,1,1,2025-03-04 15:26:58,2025-03-04 15:26:58,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient information to determine topic,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
4,1,1,2024-08-19 18:18:11,2024-08-19 18:18:11,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Tech Recycling Drop-off Locations""",Uncategorized,Other Topics,Uncategorized - Other Topics
1131,1,1,2025-03-07 17:36:59,2025-03-07 17:36:59,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Uvida store discount code""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
6,1,1,2024-08-20 17:57:03,2024-08-20 17:57:03,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Sharing skincare product resources""",Travel & Transportation,Transportation & Commuting,Travel & Transportation - Transportation & Commuting
8,1,1,2024-08-21 10:53:43,2024-08-21 10:53:43,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Planning accommodations for vacation""",Travel & Transportation,Family Vacations,Travel & Transportation - Family Vacations
10,1,1,2024-08-21 20:50:36,2024-08-21 20:50:36,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Insufficient Information,Uncategorized,Unclear or Insufficient,Uncategorized - Unclear or Insufficient
1125,1,1,2025-03-05 22:53:52,2025-03-05 22:53:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Teaching Kids to Blow Nose""",Activities & Recreation,Classes & Programs,Activities & Recreation - Classes & Programs
12,1,1,2024-08-22 08:51:10,2024-08-22 08:51:10,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Family Activities in Boston Today""",Parenting Challenges & Support,Family Dynamics,Parenting Challenges & Support - Family Dynamics
13,1,1,2024-08-22 09:30:17,2024-08-22 09:30:17,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Saint Anthony's Feast Schedule""",Home & Family Management,Household Management,Home & Family Management - Household Management
15,1,1,2024-08-22 11:47:26,2024-08-22 11:47:26,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Socializing in Parents Group,Activities & Recreation,Social Events & Playdates,Activities & Recreation - Social Events & Playdates
1121,1,1,2025-03-05 17:08:27,2025-03-05 17:08:27,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Locating Service Centers""",Marketplace & Exchange,Services & Providers,Marketplace & Exchange - Services & Providers
1119,1,1,2025-03-05 15:29:52,2025-03-05 15:29:52,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Selling Apartment in North End""",Marketplace & Exchange,Buying & Selling,Marketplace & Exchange - Buying & Selling
1118,1,1,2025-03-05 13:57:18,2025-03-05 13:57:18,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Choosing Pediatric Hospitals in Boston""",Health & Wellness,Medical Care & Providers,Health & Wellness - Medical Care & Providers
1116,1,1,2025-03-05 11:03:50,2025-03-05 11:03:50,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,Unable to Identify Topic,Uncategorized,Other Topics,Uncategorized - Other Topics
20,1,1,2024-08-23 10:17:06,2024-08-23 10:17:06,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Back to School Shopping Suggestions""",Child Care & Education,Schools & Education,Child Care & Education - Schools & Education
1111,1,1,2025-03-03 08:58:14,2025-03-03 08:58:14,0.0,inf,0.0,0.02857142857142857,0.0,0.058823529411764705,2.91,0.0,1.46,"""Street Cleaning Schedule Reminder""",Parenting Challenges & Support,Potty Training & Hygiene,Parenting Challenges & Support - Potty Training & Hygiene
